layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
1,2,0.04224463685726126,0.04511064079900583,0.04119815621525049,0.00286600394174457,0.0010464806420107664
7,4,0.00484191048987365,0.007634458624913047,0.01869227159768343,0.002792548135039397,-0.01385036110780978
22,4,-0.0016395356816550097,0.0011072441314657528,-6.676386498535672e-05,0.0027467798131207625,-0.001572771816669653
6,4,0.030339942205076416,0.0277883921439449,0.029279135819524526,0.002551550061131516,0.00106080638555189
18,4,-0.02237333860248327,-0.01983041167259216,-0.008715916836323837,0.0025429269298911095,-0.013657421766159434
25,0,-0.006620316271437332,-0.004100190945124874,-0.006958855777823677,0.0025201253263124578,0.00033853950638634486
24,6,-0.02401425122904281,-0.02168691218830645,-0.02397656727892657,0.00232733904073636,-3.768395011623932e-05
0,0,-0.008421579368102054,-0.006156147519747416,-0.008320623395654063,0.0022654318483546383,-0.00010095597244799172
22,3,-0.0004831318782332043,0.0015121167719674606,-0.0011459543912981948,0.001995248650200665,0.0006628225130649905
5,1,-0.005465630381756152,-0.007411573326680809,-0.00037322305627943326,0.0019459429449246576,-0.005092407325476719
4,1,0.03216166960385938,0.030273847607895733,0.03200570237822831,0.0018878219959636497,0.00015596722563107623
20,7,0.00751622550499936,0.009218660703239342,0.008102907133676732,0.0017024351982399821,-0.0005866816286773727
0,4,0.012775127201651533,0.011139254194373886,0.011198622407391667,0.0016358730072776467,0.0015765047942598656
2,4,-0.00014932239428162576,-0.001763706021786978,-0.00017287411416570345,0.0016143836275053522,2.3551719884077688e-05
16,2,-0.11683631412064036,-0.11522663949678341,-0.013555536527807515,0.0016096746238569437,-0.10328077759283284
10,5,0.009034976254527767,0.007440771209076047,0.0028619127813726665,0.00159420504545172,0.0061730634731551005
23,3,-0.008242270142848914,-0.006688879139255732,-0.03035403254519527,0.0015533910035931825,0.022111762402346358
23,5,-0.01319744850625284,-0.011695222129734855,-0.023319591965992002,0.0015022263765179858,0.010122143459739162
22,6,0.007017461986591419,0.008504256047308445,0.007929435333547492,0.0014867940607170265,-0.0009119733469560732
13,5,0.003825342035270296,0.0023838023412584637,-0.00994017293851357,0.0014415396940118323,0.013765514973783866
20,2,0.0076122700702399015,0.006271118387424697,0.01768908571296682,0.0013411516828152042,-0.01007681564272692
7,6,0.0020184642053209245,0.0033350347580077748,0.0019041419766532878,0.0013165705526868503,0.00011432222866763673
22,7,-0.00021481683167318504,0.0009996900024513403,0.002822978802335759,0.0012145068341245253,-0.003037795634008944
1,4,0.02864030219304065,0.029759593897809584,0.0280517497099936,0.0011192917047689356,0.0005885524830470494
4,2,-0.005116252393539374,-0.006106642327116181,-0.005206674340297468,0.0009903899335768074,9.042194675809405e-05
23,7,-0.007326088457678755,-0.006376680454316859,-0.006045845063636079,0.0009494080033618955,-0.0012802433940426756
24,7,-0.018470302340574563,-0.017524157464504243,-0.014760961794915298,0.0009461448760703199,-0.0037093405456592645
17,1,-0.004720469585542257,-0.003783491162660842,-0.005904564393373827,0.0009369784228814146,0.00118409480783157
19,7,-0.0028799109946703537,-0.0019500729254408118,-0.0086084752692841,0.0009298380692295419,0.005728564274613745
22,0,0.007919928629416973,0.007014611014164984,0.0011610873179355016,0.0009053176152519892,0.0067588413114814715
16,4,0.047931619683125364,0.048817943579827744,-0.012595338564521323,0.0008863238967023804,0.06052695824764669
1,7,0.004132034625702848,0.003258099073233704,0.003868090819257001,0.000873935552469144,0.0002639438064458467
3,6,0.05939109195023775,0.06022492690632741,0.05739770981793602,0.0008338349560896574,0.001993382132301727
13,0,0.009455391109804622,0.00862387651577592,0.020790221631371727,0.0008315145940287032,-0.011334830521567104
7,7,0.0052224618605881306,0.005984707254295548,0.0024359119997825474,0.0007622453937074173,0.002786549860805583
15,0,-0.00200487098384959,-0.002671260113129392,-0.004070299004282182,0.000666389129279802,0.0020654280204325916
18,5,0.0010324574657715857,0.0016115424305705043,-0.0008118803224836786,0.0005790849647989186,0.0018443377882552642
20,6,0.009470939147286117,0.009831446300571164,0.010626517329365015,0.00036050715328504734,-0.001155578182078898
2,1,-0.0037925007830684385,-0.004093015706166625,-0.003561353411835929,0.00030051492309818685,-0.0002311473712325097
18,7,0.006567699809481079,0.006361467247673621,0.01443615587001356,0.00020623256180745796,-0.007868456060532481
23,4,-0.01149434969217206,-0.011374919155302147,-0.007071855922307199,0.00011943053686991334,-0.0044224937698648615
