layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high,mean_delta_head_24,head_24_ci_low,head_24_ci_high,mean_delta_head_25,head_25_ci_low,head_25_ci_high,mean_delta_head_26,head_26_ci_low,head_26_ci_high,mean_delta_head_27,head_27_ci_low,head_27_ci_high,mean_delta_head_28,head_28_ci_low,head_28_ci_high,mean_delta_head_29,head_29_ci_low,head_29_ci_high,mean_delta_head_30,head_30_ci_low,head_30_ci_high,mean_delta_head_31,head_31_ci_low,head_31_ci_high
22,120,0.04642799922536748,0.004421683082053581,0.0015236269148166078,-0.00039644952749389025,0.004251832762086751,2.7993803875385008e-05,-0.00015554546011571803,0.00021738694779590634,-9.377637367530648e-05,-0.000176285028391779,-4.0294313011296865e-05,0.0011560768043333762,2.917330749975625e-06,0.002704004693636458,-1.6294185873751605e-05,-0.00015601886137422603,0.00012001758918283178,-7.91488156816437e-06,-8.014011668857772e-05,5.1985477821669206e-05,0.0020545896382221447,0.00028779689240082006,0.004235266096407785,1.0612861001391138e-05,2.1408808828482506e-06,1.78949015114919e-05,0.00010416762240007907,-0.0003517405848454776,0.0007172538881619991,1.765747221422013e-05,-1.5391976751288894e-06,3.7931475958809325e-05,-4.796820955258833e-06,-1.5162436549189806e-05,1.0829450237679334e-05,5.75547795657864e-05,-8.138779341455423e-05,0.00019037462211751215,-6.883061845049572e-05,-8.726222848054021e-05,-4.2193643964007316e-05,5.843467461090768e-05,2.9823188018175037e-05,8.375852564616549e-05,5.417682041297667e-05,3.467322867436451e-05,6.900924821214478e-05,0.00012842099104091176,9.718012583637877e-05,0.00017758822826635873,8.544126083810018e-05,5.636784412672568e-05,0.00011547538487055439,-1.021644984575687e-05,-3.627818880734897e-05,1.1466041818645545e-05,-0.00013813475094745324,-0.00016586787111994757,-0.00011438568462229646,-0.0005406538629661857,-0.0007190753580956274,-0.0003953536691885046,0.001055462481175103,0.0007887278398584386,0.0012990689181500178,-0.0007463013927917928,-0.0008774596488289413,-0.0006467442741147049,7.087573233851192e-05,4.2117835421322524e-05,0.00010438069409739596,-0.0006880582148975615,-0.0007693057050043232,-0.0006061111118560803,2.664478762805326e-05,5.049508375047177e-06,4.5883532477167435e-05,-5.586994435968033e-05,-7.8711997979705e-05,-3.053457544638151e-05,0.00018915870368800823,0.00014238201296090362,0.00023976099011633774,0.00012618147569204058,-7.483543405821062e-05,0.0003886662708828225,-4.751552910420287e-05,-6.916347102636185e-05,-2.3331428254020168e-05,-0.00011263928433133211,-0.00024023450077341598,4.2179254975659676e-05,0.00015361747772052087,0.00011892910325476199,0.00019236087989990357,5.199109024639862e-05,1.422885542979202e-05,8.735172221273989e-05
23,120,0.018297996695037,0.00531125153913005,3.29048838845362e-05,2.196384046347551e-05,4.182464308579862e-05,-0.0003302809881157979,-0.0004003182322291347,-0.0002475359520227965,0.0007086449854493064,0.000592433769127941,0.0008538860143683751,4.1451561567858634e-05,2.4636301812961392e-05,5.551888589252484e-05,-2.739075233269735e-05,-3.8465414700112885e-05,-1.7257747707996424e-05,-2.516916805082777e-05,-8.93559272026323e-05,6.038933442747895e-05,0.0004938276404573116,0.00021603662629180083,0.0008247045109662091,-0.0001739213167335644,-0.0003064675248848895,-6.156472131048456e-05,-4.516579319139661e-05,-6.153522165277536e-05,-3.334683555560029e-05,-0.0005476888586902835,-0.0007156028474734437,-0.00036130185562797127,8.166616680682636e-08,-7.024952068756344e-06,7.905364266965378e-06,-2.1578739521525372e-05,-3.320927047563297e-05,-1.3999742566663069e-05,-0.00014750610668367396,-0.0002523236884197407,-5.799160032135508e-06,0.00024764008871898114,-0.00023721487458260525,0.001140720110324006,0.0037191812941879715,0.0008890890394134961,0.007165476589073023,0.0021538836535152464,0.0004750622708991159,0.00479193543273368,1.412917743740157e-05,1.0069920719312601e-05,1.7507469719172755e-05,-1.2740816328005166e-05,-1.911740660451263e-05,-5.747263527003574e-06,9.214754163622274e-06,-2.085963419631298e-06,2.0493088984494522e-05,-0.0013996195594093781,-0.001740267739127527,-0.0010923582566980867,8.685193127651777e-06,2.2076163478838377e-06,1.2712033408206478e-05,6.430731824972706e-05,5.4578000649598835e-05,7.418307184555791e-05,0.00040171262620181857,0.00024241648604402145,0.000593268223384863,-0.00010127207274308603,-0.00012930378843179825,-6.672421224531415e-05,0.0001750001955466966,9.35866438779461e-05,0.00025220187447606195,0.0002988018044561613,0.00011460206805168127,0.00047311646626136875,-0.00018275528458010134,-0.0002931700479507526,-6.210666125677264e-05,-4.3424000250524844e-05,-6.0225846953774936e-05,-1.9954425426173364e-05,-2.5611764067434704e-05,-4.8232592208326724e-05,-8.327336682896228e-06,2.421470926492475e-05,1.3087800047439183e-05,3.440415094170626e-05,-3.827667599883474e-06,-5.0478767370805144e-05,3.103851209061755e-05,5.5228750322082e-06,-1.917944775110906e-06,1.372836998295194e-05
24,120,0.0025136318067476775,0.0128290249186648,3.601038406486623e-06,-2.8315279291746267e-06,9.185784607173748e-06,6.739594661363905e-05,4.016319435076336e-05,0.00010070624696557689,0.004012640823566472,0.0028269105606356488,0.005669508951326255,-7.228507638501469e-06,-1.4799613121946702e-05,2.290389678213005e-07,0.0002357884161938273,0.0001485034781133739,0.00033003812260706876,0.0003280271470127142,4.132674455756084e-05,0.0006749079208581553,-5.2572976483133973e-05,-0.00017557031609536958,4.418611558927892e-05,9.386943860742273e-05,7.253705401524257e-05,0.00011551063241787081,0.00040117449965085445,0.0002704587166378284,0.0005558056085040636,-3.755751649805461e-05,-5.421594041232917e-05,-2.3226410492801132e-05,3.5443146922868134e-06,-2.2235812842457866e-05,2.846329811366861e-05,-7.356525638897437e-05,-0.0001638046088722452,2.2348120793746296e-05,0.0015251072237030408,0.0005384448486969026,0.0027891586572892863,0.00014693105860411984,8.316019923010268e-05,0.00020951505170008504,0.0030136520848221457,0.001693626017634718,0.004538646059872915,0.0007408536783259478,-0.00017228228312736368,0.001854491272041892,-1.913082357229238e-05,-3.384763820652855e-05,-5.365602148685888e-06,5.02525129680483e-05,3.2020567678046065e-05,7.675994473250584e-05,-2.601114877810081e-05,-3.372566935695432e-05,-1.8652224080142337e-05,-0.0001504785704431318,-0.00024618630083599177,-4.0497911071118717e-05,-6.87424217176158e-06,-2.918305619535507e-05,1.6451920159852243e-05,-7.296020894500543e-05,-0.00019513127854149084,3.3068056184977944e-05,-0.00011735456200767658,-0.00022834902554374518,-1.0039439081689796e-05,1.1565448145726502e-05,-2.4779844713596808e-05,4.596202646666819e-05,2.1368560684701757e-05,-2.4345704023668683e-05,6.197163287614176e-05,4.591343576976215e-06,-5.450034894162551e-06,1.3281050880398955e-05,-3.78543645638274e-06,-6.8375773798834416e-06,-1.6861641734067238e-06,-0.00027514839701628564,-0.00039738241230944976,-0.00013678585355743664,0.0029461698344675825,0.0022461256774416447,0.0035270689652800984,6.829370522609679e-06,-6.842875063739483e-07,1.5849213364163004e-05,3.2094446669361784e-05,3.7856585701471583e-06,6.919881959523381e-05,2.6235377830137926e-05,-1.2584969903552216e-05,7.460000877169173e-05
25,120,0.03467793964082375,0.0069275591277649555,-0.0003202073410648154,-0.0003787550229731096,-0.00026138602861995727,0.00011291938656844043,2.2345765595067252e-05,0.00023367393907695554,-0.000421830703029021,-0.0005796998317282487,-0.00030254479663350756,-0.00013098915727217293,-0.00017994032316134205,-7.725217839833933e-05,0.005741957650510206,0.005048205793730934,0.006560704210308662,-0.0009966579182522158,-0.0011594905309311799,-0.0008403240139447614,0.00016824864918210853,0.0001155590068977593,0.00021683386346467158,0.0007202337564497914,0.0006193065577569238,0.0008394182204271297,-0.00025472418640977895,-0.0003315431388546131,-0.0001824416929071049,0.0020943672472033843,0.0007613493467230607,0.0038768234933468184,0.0013530489814002067,0.0003638715529784046,0.002974115966029179,-0.0002199588703054663,-0.00044838228906731576,-3.722937209962167e-05,3.229386220482411e-05,1.1500255025869895e-05,6.01308894874819e-05,-2.092751531866573e-05,-4.38345601249542e-05,5.475078720943752e-07,5.714136699073909e-05,-1.0409363868954339e-05,0.0001313946481589785,-7.389406358318714e-05,-0.000337696013026895,0.00018248609376011392,0.0007751954545407595,-0.00014466948542728156,0.002501860406975235,-0.00013774849573261843,-0.00021545454732707487,-7.140382342716599e-05,3.923754981466724e-05,1.4881217064157681e-05,6.465852760053774e-05,-3.825323316656674e-05,-6.204464436147343e-05,-1.4368237167824818e-05,-9.007261711910056e-05,-0.00013635029626129835,-4.971512573926406e-05,0.00022379834869449647,9.810062393322976e-05,0.00036845556811992226,-8.330835348715481e-05,-9.589667986271404e-05,-6.640254579148557e-05,-5.789696154655151e-05,-0.0001589889298899531,2.6399587057615694e-05,1.5598653135384666e-05,-4.972125246543631e-06,3.649773929510047e-05,-0.0010090746994440754,-0.0011642878160576704,-0.0007488281734610306,-9.402007081007468e-05,-0.00012613525763072175,-6.848996720843087e-05,0.0002702337087309085,-4.863150248259747e-05,0.0007942248852820436,-0.00017578920718127242,-0.00034751919573560976,2.547295067112518e-05,-0.0001173835780415781,-0.0005227426151077452,0.00032322451721938656,-0.00025466361606352926,-0.0003048126773084429,-0.00019826916985759158,-0.00017931489983311622,-0.00023097826499451912,-0.0001332934268384634
26,120,0.06828365392284468,0.01339948288305853,0.00022232357465933698,0.00014386473209924587,0.0002797878228951352,1.2413245121933869e-05,-1.887999854109997e-05,4.735403878006146e-05,-0.00013552882968118258,-0.0001924479721113433,-8.016110067273986e-05,-0.00020691653556544529,-0.0004016426322921992,-1.7613042020154052e-05,0.00023078871684750386,8.490965165644109e-05,0.0003484668812749684,9.054806911687288e-05,5.584552950343398e-05,0.0001272215062590476,1.6680804158871372e-05,-0.00011596670995459135,0.00014473792922065808,-0.00017646688905491222,-0.0002242258408333934,-0.00012561190628275663,-8.787049788831307e-05,-0.000185340135729651,6.117657383886783e-06,7.394282395883541e-05,1.0908166126076443e-05,0.0001516586181423916,8.215936862446446e-05,1.4251991359136202e-05,0.00014742113178575287,-9.048829679159098e-05,-0.00013607110797693168,-4.751802315468014e-05,-0.0001199191877276462,-0.0002016587112363292,-4.963456263946392e-05,-8.604027658899819e-05,-0.00010783565548043347,-6.966423488658318e-05,0.002150495967665241,2.653041201407784e-05,0.0046448796382136,0.00014483601999017992,-6.618137015796795e-05,0.00046121624576547505,4.773757458072699e-06,-0.0003593666790250912,0.0003270723814083946,0.0005977212845815909,-6.918507052281102e-06,0.0015725768073684757,0.0013858030787863148,0.0010803984906184875,0.0016793768829787344,-9.999725079978816e-06,-5.604917644632224e-05,4.135844326507744e-05,0.0006670844300363872,0.000415043451615323,0.0009121363674709451,0.0040696145338491386,0.0034876794689929136,0.004712779315220056,-0.00027645410258022213,-0.0005169300448748497,-7.426650092838837e-05,0.00038315896423834296,0.000249530296531096,0.0005221515700062202,0.00026009682657483307,-9.246357075047248e-05,0.0006881746303497492,0.0004374849244413781,0.0001324881754044327,0.0008186050168887957,4.529708675515091e-05,2.2000193005169422e-05,6.733721236381975e-05,-0.00026910554346007605,-0.0005135252331456286,-6.253213311235121e-05,-0.0005096130281647978,-0.0007009304736069074,-0.0003127137021571495,0.004575397385148487,0.003883572377805346,0.005354163898391561,-7.351909280259861e-05,-9.782061178990867e-05,-4.570303916390612e-05,-9.215973568643676e-06,-2.3295171848379446e-05,5.89073704531983e-06
27,120,0.03761684243800119,0.0019107653381373287,0.0003059568613631806,0.00021173877568495905,0.00040922936203363245,-1.4341073134952846e-06,-3.491018271991682e-05,4.927697946944433e-05,-4.398531091283075e-05,-0.00021582976148541396,0.00010865501521645151,-3.579642889235401e-05,-6.00009352986793e-05,-1.3055843573965841e-05,-7.299781376180666e-05,-0.00012345419261464486,-2.9351845634361543e-05,1.3964034375627913e-05,2.2240712208561794e-06,2.5524273469272877e-05,-6.749429385308759e-05,-9.275188648643961e-05,-4.0819410090383225e-05,-0.00013377602393423635,-0.00016061559824114132,-9.663791135911502e-05,-3.7629429607477503e-05,-5.845445304203168e-05,-1.2689154680932313e-05,-0.0005457502213782087,-0.0007459062268268705,-0.00030052116349300683,0.00014272892537216345,8.187249192512052e-06,0.0002559987199462436,0.0001289953370966638,8.973797246047373e-05,0.00017441256779420655,-0.00012806545904216668,-0.00022542891336646185,-2.3386999294719746e-05,3.662408118240516e-05,6.72038576946458e-06,5.6634644531641214e-05,-0.0004998683878511656,-0.0006017466063318958,-0.00039749650884308134,-8.00370313906266e-06,-1.788978343029157e-05,2.4383642903558132e-06,-0.0007960593065945432,-0.0012159663730684164,-0.0003792957273435605,0.002263637404394103,0.0016043323682849101,0.002974181294885056,8.746052271817462e-05,2.863820601911963e-05,0.0001414105535544269,0.0003151666519746262,0.0001925796873698952,0.00041897431306400296,3.096187089492257e-05,2.0747464638285845e-06,6.992140293126187e-05,-0.00020594468842318747,-0.0003126764516097561,-0.0001145996441406775,0.00016553743726035463,7.271184067803916e-05,0.0002584068797993192,0.0002431789204517069,0.00013150757523059536,0.00034152979520513327,-1.55908361193724e-05,-8.50722401476863e-05,3.7966211108747856e-05,-0.00010757165488636625,-0.0001326678190768386,-8.51708656940294e-05,4.6025994348989724e-05,-7.747172997217906e-05,0.00017876098106853525,-9.962191373536674e-05,-0.00018728830553906543,-1.8691056234274684e-05,0.00028997390654694755,8.405212693105567e-05,0.0004940652963311245,0.0006644349668628517,0.00032561373082520123,0.0010698968888095805,1.5020583168734447e-05,-2.1040627482686126e-05,6.303380250528788e-05,-3.931258042939589e-05,-6.668494241618342e-05,-8.498055872981549e-06
28,120,0.06768774834927171,0.015413706680783434,-0.0026765834481921047,-0.003595114988699303,-0.0018381870528598194,9.214395343709233e-05,3.9734378901812306e-05,0.00013205313196219018,-0.00021680293399792088,-0.00048732057921218555,-1.1867249243854046e-05,8.75939347527795e-05,4.32845325406106e-05,0.00013523610278677242,0.003660526076661578,0.0032030135672660737,0.004130061999021563,-0.0008535949571523815,-0.0011664767624188243,-0.000680027715537411,0.0008194892417426066,0.00042351393443216997,0.0012762257711983692,0.00013735047165634265,6.670807140229347e-05,0.00023028370511686563,0.004421515048306901,0.0037176591567428356,0.005320584311824253,-0.00027463948014580335,-0.00046708613859057854,-0.0001664156261358585,0.004174629178790686,0.0036619686194292933,0.004902691200920041,-0.0006570580112111202,-0.0007375760344602137,-0.0005761413978094273,0.006381476491029995,0.005077508268623206,0.007890615780524966,0.002091525417684655,0.00164301401843962,0.002645710092401714,-0.005280167347397461,-0.006542572561093038,-0.00410512049170696,0.0014704298044307506,0.0011636039774733339,0.0018668894251413796,0.0003093796371407128,-0.00012473581294367855,0.000692626788967724,-0.0014762188903356824,-0.003692157822504972,-0.00032390961240632047,0.0001768920646100014,-0.000219108638364105,0.0007172805717815799,3.761054376809625e-05,-0.00020370718172671331,0.00039326244992632077,0.0012144631416352544,0.0008201967450774342,0.0016249173190711493,-1.1072634151787497e-05,-0.00016336830288006846,0.00016529666017049748,-0.0001124674984869974,-0.00015767491019384275,-7.703467643295883e-05,-0.00012702558448533333,-0.00015213318707841002,-9.975145388276965e-05,-0.0003648152567620855,-0.0005985718727000252,-0.0001658175603067018,0.0013876553863156004,5.949194750580016e-05,0.003133230678295148,0.0011202793937021246,0.0001430404535494745,0.0025152070817451504,-0.0001021149330578434,-0.0001817817094918913,-3.0847242545254034e-05,4.427851952944669e-05,1.4961054176107307e-05,7.26543857990691e-05,-9.134279298450566e-06,-1.7704206900361896e-05,2.1618788347641805e-08,3.590420528780669e-05,8.852227541259102e-06,5.673105933662249e-05,-8.774057502402381e-05,-0.0001929986391996863,-3.3630776185115655e-06
29,120,0.07717525337745125,0.061510359671077215,-0.0015918115796618318,-0.0033331248817072873,-0.0002843360083109785,-0.00024501120090765954,-0.0005345721731100639,-7.625538251280292e-05,0.0032837240760272834,0.002026953829554259,0.004582929004348746,0.0003658516242770323,0.0002658950366033726,0.00046242887648683485,0.00011795981590694282,4.076469679603179e-05,0.00020670790894049173,2.650927829866608e-05,-1.862756062716168e-05,7.841824979550438e-05,0.00010161651346910125,3.792609761148924e-05,0.00017184083058964452,9.409804576231788e-05,5.676238459273009e-05,0.0001273397084090296,0.0005427736391235764,0.00019547779616004848,0.0010211810488757085,0.00025586474142376875,-0.00038539285290122884,0.0010353117707518314,-0.0003623340996606809,-0.0007263894985131477,4.85854995626285e-05,-0.0003901584675835087,-0.0008807543627055263,-6.574894989360817e-05,0.0056639301224398276,0.004061672779456179,0.007653301001088644,-0.004193481553617554,-0.005740921106462338,-0.0031595823934003433,0.001451473073636104,0.0009013796785408583,0.002213415829158596,-0.0002900508584086007,-0.0004301135774342887,-0.00013393143819788144,0.004266994369512152,0.0021135191453868175,0.0073498870898159405,0.005919396881048063,0.001885393672528153,0.009261920283812883,0.00038705839666969646,0.00019745595030675153,0.0005941500570490158,0.029103726878747693,0.022458652326913582,0.03782425982696621,-0.0003456349770203815,-0.0004125600627427654,-0.0002699641216349846,-0.0007298924826803462,-0.0014345006046748191,-0.00012496483849645308,0.001452060708591792,0.0005757459747231527,0.003022268906130799,9.993502235374762e-05,5.8462716401663785e-05,0.00013745331729827132,0.00048821200422632195,0.0003069251688187554,0.0006553161951402824,3.9407704510570816e-05,-0.00015553675330011172,0.00025578523383349696,0.0002426309746321446,0.00012243025048519485,0.0003644212984757662,0.0011756656412520291,0.0009126472334961969,0.001451448252682894,0.004243663681578861,0.0035026937057803785,0.004802060116762732,0.004387461485506113,0.0037831235591511358,0.004969739952927436,0.003001838142517954,0.0022952362333307974,0.003923943506888462,0.0029468820691060196,0.0024945121749965437,0.0032947844515418484
30,120,0.051567056361818686,0.047244885262474175,6.221293794321051e-06,-8.379276004992183e-05,6.35593287370284e-05,4.778180909852381e-05,-0.00014291043866023755,0.00023209142234766958,0.00013042602252729316,-0.00019567544302086996,0.0004947298980444733,0.00021682599423608433,-6.40257783099211e-05,0.0007068603142730954,-7.588442476844648e-05,-0.00010016202792182109,-5.5771126286951286e-05,-0.0003300808201553688,-0.00046462110453224643,-0.00018269874003332614,-0.00014108457507973072,-0.00020314936992993658,-8.589810399522931e-05,-0.00012352792303621147,-0.00014620137796555354,-9.832155054027686e-05,-0.00018967414489452495,-0.0002774606515807439,-7.240923763220058e-05,0.013372476252455575,0.012063883399047579,0.01461419940200964,-0.00021232319304544944,-0.000297433377205986,-0.00012500037215583393,0.0008327438876828334,0.0004085002008590285,0.0012353343620634405,0.002295458422061832,0.001525738114323758,0.0028706609629807643,1.8892659257592945e-05,-1.550756354239032e-06,4.834418530966407e-05,-0.0002864034003020303,-0.00036519238843690495,-0.00017822633968838395,-0.0004704088123010782,-0.0007119916555529927,-0.0002409617039302254,0.022432588883142066,0.017039753688835237,0.028018037868011252,-0.0002966659775362738,-0.0003819338446525459,-0.00022034183536713198,0.008112785088451346,0.006095176409999112,0.010683817849179223,-9.298411047590586e-06,-0.0001909217106246312,0.00016327484011223226,-0.00013355777628021315,-0.0005949926497851266,0.00033214520878876395,-7.442260527265413e-05,-0.00013639617665376136,-2.1692472711644522e-05,0.0008981666076579131,0.0005978883299637042,0.0012061663829202492,-5.3351155293057674e-05,-8.153681811715312e-05,-2.377548502257318e-05,-3.4554183609240376e-05,-0.0001421857749786189,5.492538216761501e-05,-0.001488149857808215,-0.0018589120743126842,-0.0011383369420218518,0.0003714772947811677,-0.00023380335086585545,0.0015165204448355008,-0.0005852274287462933,-0.0012435272990539185,-0.00020010176105339882,-0.0018618121807473169,-0.00251863411721691,-0.0013090002245250316,0.002639009349392533,0.0017391694379208882,0.003908398100917717,0.0014624272862420185,0.0006373435702395606,0.0022550718539999554,0.0007740312816167716,0.00045714710956114383,0.0011137351041422031
31,120,0.20178873756279547,0.11682453786515908,0.0019013166388807197,0.0014462271405985424,0.0023063486612954873,0.0022722776174002018,0.001529108932663803,0.002902372761915709,-0.0021019388349183526,-0.002461885644127809,-0.00172943722056516,0.00025094908002453543,0.00016271497312118297,0.00034532759227052633,0.0006934670205434183,0.0003601438698062035,0.0011085198225055137,0.00033477329525339884,-0.0006291792243761544,0.0009569642169541718,0.00011037042841053336,-0.00024296233557076147,0.0006048274053364354,-0.0007517992220527958,-0.0010117708010329806,-0.000458931642009096,-0.002706146501683785,-0.0034016191535374673,-0.0021222621488595915,-0.004581100664897046,-0.005312781190053404,-0.003899981425881076,0.002132911724523486,0.0017269057895858472,0.0026092975667233982,-0.003651152589979271,-0.004059956277693952,-0.0030242802086043723,-0.00205750746584575,-0.0024890815300144214,-0.0016820826964734203,0.0152941117528826,0.012381055613829328,0.01860173248479744,0.061582674349968634,0.05543566318597489,0.06824415014804495,-0.00010590886765082057,-0.00013405435975679818,-7.541119237430393e-05,-0.002075205739492958,-0.00260157894010869,-0.0015014500639442,0.00458973669919942,0.0022288080838946673,0.00684557420382892,-0.0007642324534875418,-0.0009923026153774116,-0.0005252790728476006,0.004466092539587407,0.0009983607900054872,0.009510018708673063,-0.007310350580276766,-0.008507882544666548,-0.0062520675179014995,-6.156544453309229e-05,-0.00021423683273193698,9.323161242112593e-05,0.03432356991543202,0.028290777585692314,0.04121972010576428,-0.003394800996466074,-0.0042857607379968,-0.0024999287537624095,0.003261429842071569,0.0019097066249226676,0.004838126868492811,0.010256010136921153,0.00792443039023965,0.012672397466097511,-0.0007982225802455408,-0.0012836568612571379,-0.00018822666720855885,0.004659255562122174,0.003689487743116236,0.005784991930886462,-9.815452164427066e-05,-0.0003034769494843204,6.693372044537678e-05,-0.00010559212775357688,-0.0008876277193121495,0.0007529330433438491,-0.0011456907141109696,-0.0019242499852468124,-0.00034802438322609913,0.002404960566976418,0.0009113030171708184,0.004690314273545177
