layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
28,6,0.19696985950383047,0.028741583212589225,0.2074713894476493,0.16822827629124126,-0.010501529943818838
34,17,0.3667571139832338,0.19890699883302052,0.41228862628340723,0.16785011515021328,-0.04553151230017344
26,31,0.15748729358892888,-0.010031663742847741,0.18903815471567215,0.16751895733177663,-0.03155086112674327
26,29,0.14781137658283114,-0.01825773944146931,0.11821035692313066,0.16606911602430044,0.02960101965970048
27,15,-0.4994857244193554,-0.334002585709095,-0.3850552791108688,0.16548313871026038,-0.11443044530848662
32,0,-0.07872382511074344,0.08553565337012212,-0.1020162077077354,0.16425947848086556,0.023292382596991956
33,28,-0.04488999995713432,0.11839978757003942,-0.05598383621157457,0.16328978752717374,0.01109383625444025
33,29,0.19869124366280932,0.03578916632880767,0.2842464815825224,0.16290207733400164,-0.08555523791971309
28,22,0.02752113303480049,-0.13497985967745382,-0.001511460558200876,0.16250099271225432,0.029032593593001366
34,9,-0.11684254948049784,0.045561178990950184,-0.06645385059528053,0.16240372847144802,-0.05038869888521731
24,10,0.18155533083093664,0.01925523499958217,0.1929804167477414,0.16230009583135446,-0.011425085916804772
30,2,-0.10698922329271833,0.05391475837677717,-0.06859768313200523,0.1609039816694955,-0.0383915401607131
28,16,0.008709684999970099,0.16672375053167343,0.002927323547191918,0.15801406553170333,0.005782361452778181
4,29,0.04570220899768174,0.2013136398047209,0.04156970229620735,0.15561143080703915,0.004132506701474387
17,19,-0.32322783463944993,-0.16843148730695248,-0.17945311572402717,0.15479634733249745,-0.14377471891542276
35,29,0.1469232949738701,-0.006415580306202174,0.08125945749149348,0.15333887528007228,0.06566383748237663
31,18,-0.287232559438174,-0.13448929507285357,-0.15153201698946456,0.15274326436532043,-0.13570054244870944
26,14,0.020765076503933718,-0.13045800185451906,0.0352896731851312,0.15122307835845278,-0.014524596681197485
34,1,0.13605881066371997,0.28307379397253196,0.10186270068710049,0.147014983308812,0.03419610997661948
33,9,0.09962147920547675,-0.04713459314468006,-0.04192295301860819,0.1467560723501568,0.14154443222408494
29,24,0.15211476751913627,0.00643923906997467,0.03962004654264698,0.1456755284491616,0.1124947209764893
33,23,0.07092827891077226,-0.0723248090595007,0.04313364525636037,0.14325308797027297,0.027794633654411892
29,11,0.1455593617943426,0.004055275110295043,0.21129588096713026,0.14150408668404754,-0.06573651917278767
31,10,0.019270117759394148,0.16006753916541736,0.1351476680797835,0.1407974214060232,-0.11587755032038936
35,23,0.15662760205256443,0.01902716342980663,0.005824266125758489,0.1376004386227578,0.15080333592680595
14,25,0.04447635649703443,0.1799392204731703,0.03570369521621615,0.13546286397613586,0.00877266128081828
24,31,0.16319710067473353,0.2964658283938964,0.1714836025921007,0.13326872771916287,-0.008286501917367156
34,2,0.20411969463651378,0.07122938232496381,0.11221758699975908,0.13289031231154996,0.0919021076367547
28,4,0.08049624821481606,-0.05225686697910229,0.03970008713270848,0.13275311519391836,0.04079616108210758
19,14,0.04669443975823621,0.17818698311845463,0.03672047925647348,0.13149254336021843,0.009973960501762726
12,16,0.22267873945335548,0.09190703462809324,0.1936635984107852,0.13077170482526224,0.029015141042570275
34,14,-0.16631100953867037,-0.2959670367340247,-0.18529679694523413,0.12965602719535432,0.01898578740656376
31,0,-0.009500665202115973,0.11903691776096821,-0.013322353522138048,0.12853758296308418,0.003821688320022075
12,18,0.4752451886733373,0.34755736514925956,0.42836180739104746,0.12768782352407776,0.04688338128228986
27,30,0.1533712601327958,0.026076985468777517,0.10053764583426528,0.1272942746640183,0.052833614298530535
35,12,-0.35144595553477603,-0.22505531596640746,-0.22462016455829142,0.12639063956836857,-0.1268257909764846
30,5,0.1829491197442015,0.05903423574442665,0.1557977242084841,0.12391488399977485,0.02715139553571741
24,0,0.04526242905606826,-0.07720041169474522,0.041217849543318155,0.12246284075081348,0.004044579512750106
28,21,-0.0039715876647581656,0.1183809308335185,-0.0008131417678669095,0.12235251849827666,-0.003158445896891256
16,29,0.1105038390106832,-0.009279334157084426,0.04586405348964036,0.11978317316776763,0.06463978552104284
23,11,0.34851002090921007,0.22909855867425602,0.24784177915814024,0.11941146223495405,0.10066824175106984
33,13,0.08224064509073893,-0.036971646718059976,0.10269189445922772,0.11921229180879891,-0.020451249368488786
14,5,-0.20311206746846439,-0.083945028608044,-0.12847843483711283,0.11916703886042039,-0.07463363263135156
25,15,0.08839807200711221,0.2068650753547748,0.1076812875457108,0.1184670033476626,-0.01928321553859859
33,19,0.19069800425010422,0.07272939120108883,0.037271809430482486,0.11796861304901539,0.15342619481962172
20,12,0.15276577059800425,0.03535990881112715,0.11501730098389089,0.1174058617868771,0.037748469614113364
25,30,-0.08743611141107976,-0.20064498682816823,-0.11986553645692766,0.11320887541708846,0.03242942504584789
32,14,0.21545237364868322,0.3282480830947558,0.15236920608828466,0.11279570944607256,0.06308316756039856
14,6,0.10456027084340652,0.21700617248813311,0.07799467394749324,0.11244590164472659,0.026565596895913285
30,28,0.11169991117591659,0.0030195521501203376,0.10584846609272063,0.10868035902579624,0.005851445083195961
32,9,0.0003751689257721106,0.10835612677037716,-0.00021906734133760134,0.10798095784460505,0.0005942362671097119
22,0,0.17484374319513638,0.06689479413131873,0.17254524907718102,0.10794894906381765,0.002298494117955352
32,6,0.013611925463192166,-0.09418425814559063,-0.008731373205470542,0.10779618360878279,0.022343298668662706
28,19,0.07716203513555228,-0.029474536857257285,0.06776009746439134,0.10663657199280957,0.009401937671160945
30,13,0.007782911586885651,-0.09772498235106468,0.0090304158841415,0.10550789393795033,-0.0012475042972558484
27,16,-0.13597780759446323,-0.03053219636591772,-0.203580951023226,0.10544561122854551,0.06760314342876275
19,28,0.11836086281885703,0.013296724033231537,0.07239408740618576,0.1050641387856255,0.045966775412671274
31,8,-0.09607495494807759,-0.20073488901058834,-0.08433635622883837,0.10465993406251074,-0.011738598719239227
23,12,0.04659996333842476,0.1509519358476003,0.04238496573331455,0.10435197250917555,0.00421499760511021
